id_fait,annee,code_departement,id_indicateur,nombre_faits,taux_pour_mille,population,nombre_logements
12814,2023,44,8,2504,1.700,1473156,787187
12815,2023,45,8,916,1.333,687063,353544
12816,2023,46,8,99,0.564,175620,120797
12817,2023,47,8,464,1.397,332226,189189
12818,2023,48,8,52,0.680,76503,62006
12819,2023,49,8,531,0.641,828151,406488
12820,2023,50,8,670,1.349,496815,302441
12821,2023,51,8,1181,2.094,564107,300919
12822,2023,52,8,189,1.113,169865,100716
12823,2023,53,8,356,1.166,305437,159714
12824,2023,54,8,985,1.344,732898,384639
12825,2023,55,8,197,1.090,180745,100190
12826,2023,56,8,679,0.875,776103,481682
12827,2023,57,8,1325,1.261,1050721,531542
12828,2023,58,8,388,1.918,202299,141381
12829,2023,59,8,6820,2.606,2616909,1251657
12830,2023,60,8,2194,2.641,830725,382118
12831,2023,61,8,395,1.430,276144,165115
12832,2023,62,8,2849,1.951,1460184,727951
12833,2023,63,8,565,0.850,664385,397923
12834,2023,64,8,645,0.922,699473,421756
12835,2023,65,8,263,1.136,231453,165621
12836,2023,66,8,907,1.840,492964,362350
12837,2023,67,8,1180,1.020,1156963,581630
12838,2023,68,8,801,1.043,767800,389445
12839,2023,69,8,6181,3.240,1907982,964037
12840,2023,70,8,290,1.240,233920,129449
12841,2023,71,8,787,1.433,549136,314053
12842,2023,72,8,310,0.548,566129,296419
12843,2023,73,8,620,1.392,445288,358886
12844,2023,74,8,1450,1.707,849583,540705
12845,2023,75,8,13173,6.232,2113705,1396753
12846,2023,76,8,4110,3.261,1260205,657851
12847,2023,77,8,6155,4.238,1452399,641376
12848,2023,78,8,4754,3.232,1470778,661312
12849,2023,79,8,530,1.412,375415,197430
12850,2023,80,8,710,1.255,565540,307149
12851,2023,81,8,790,1.994,396168,218036
12852,2023,82,8,211,0.796,264924,135891
12853,2023,83,8,3137,2.830,1108364,743682
12854,2023,84,8,2534,4.456,568702,314424
12855,2023,85,8,401,0.568,706343,441153
12856,2023,86,8,433,0.987,438688,245247
12857,2023,87,8,594,1.595,372438,222826
12858,2023,88,8,507,1.413,358700,215468
12859,2023,89,8,826,2.474,333896,198598
12860,2023,90,8,262,1.870,140082,73620
12861,2023,91,8,3117,2.353,1324546,587710
12862,2023,92,8,4226,2.565,1647435,824372
12863,2023,93,8,6355,3.779,1681725,705282
12864,2023,94,8,4422,3.115,1419531,662168
12865,2023,95,8,3940,3.100,1270845,529926
12866,2024,01,8,1109,1.652,671289,329783
12867,2024,02,8,1132,2.154,525558,268381
12868,2024,03,8,995,2.973,334715,209666
12869,2024,04,8,503,3.009,167179,131551
12870,2024,05,8,357,2.520,141677,139877
12871,2024,06,8,4326,3.881,1114579,788916
12872,2024,07,8,606,1.819,333229,209963
12873,2024,08,8,451,1.688,267204,143973
12874,2024,09,8,323,2.079,155339,111352
12875,2024,10,8,228,0.733,311076,167657
12876,2024,11,8,796,2.107,377773,268987
12877,2024,12,8,578,2.066,279736,184954
12878,2024,13,8,20599,9.952,2069811,1066675
12879,2024,14,8,1304,1.851,704605,429997
12880,2024,15,8,82,0.568,144399,102634
12881,2024,16,8,390,1.109,351603,200757
12882,2024,17,8,1280,1.916,668160,451118
12883,2024,18,8,520,1.736,299496,179274
12884,2024,19,8,277,1.154,240120,156356
12885,2024,21,8,1705,3.172,537577,297329
12886,2024,22,8,748,1.227,609598,376517
12887,2024,23,8,103,0.892,115529,89016
12888,2024,24,8,466,1.119,416325,264136
12889,2024,25,8,1427,2.601,548662,288184
12890,2024,26,8,1106,2.121,521432,282419
12891,2024,27,8,1183,1.967,601305,300922
12892,2024,28,8,561,1.296,432950,219670
12893,2024,29,8,879,0.947,927912,556255
12894,2024,2A,8,194,1.168,166045,124954
12895,2024,2B,8,136,0.734,185231,136722
12896,2024,30,8,1941,2.541,764010,441086
12897,2024,31,8,3700,2.541,1456261,769604
12898,2024,32,8,188,0.976,192649,112806
12899,2024,33,8,2473,1.476,1674980,913452
12900,2024,34,8,4969,4.082,1217331,760879
12901,2024,35,8,2081,1.876,1109232,575321
12902,2024,36,8,217,1.001,216809,139055
12903,2024,37,8,616,0.999,616326,333159
12904,2024,38,8,3885,3.008,1291380,673024
12905,2024,39,8,430,1.664,258405,151865
12906,2024,40,8,819,1.912,428427,270194
12907,2024,41,8,364,1.107,328953,186408
12908,2024,42,8,2363,3.061,772041,405452
12909,2024,43,8,339,1.486,228161,145236
12910,2024,44,8,2928,1.988,1473156,787187
12911,2024,45,8,1115,1.623,687063,353544
12912,2024,46,8,103,0.586,175620,120797
12913,2024,47,8,662,1.993,332226,189189
12914,2024,48,8,61,0.797,76503,62006
12915,2024,49,8,742,0.896,828151,406488
12916,2024,50,8,646,1.300,496815,302441
12917,2024,51,8,1114,1.975,564107,300919
12918,2024,52,8,263,1.548,169865,100716
12919,2024,53,8,537,1.758,305437,159714
12920,2024,54,8,1039,1.418,732898,384639
12921,2024,55,8,264,1.461,180745,100190
12922,2024,56,8,950,1.224,776103,481682
12923,2024,57,8,1498,1.426,1050721,531542
12924,2024,58,8,291,1.438,202299,141381
12925,2024,59,8,7701,2.943,2616909,1251657
12926,2024,60,8,2275,2.739,830725,382118
12927,2024,61,8,397,1.438,276144,165115
12928,2024,62,8,3698,2.533,1460184,727951
12929,2024,63,8,1078,1.623,664385,397923
12930,2024,64,8,890,1.272,699473,421756
12931,2024,65,8,284,1.227,231453,165621
12932,2024,66,8,923,1.872,492964,362350
12933,2024,67,8,1260,1.089,1156963,581630
12934,2024,68,8,961,1.252,767800,389445
12935,2024,69,8,7617,3.992,1907982,964037
12936,2024,70,8,256,1.094,233920,129449
12937,2024,71,8,978,1.781,549136,314053
12938,2024,72,8,716,1.265,566129,296419
12939,2024,73,8,797,1.790,445288,358886
12940,2024,74,8,1532,1.803,849583,540705
12941,2024,75,8,23152,10.953,2113705,1396753
12942,2024,76,8,4120,3.269,1260205,657851
12943,2024,77,8,6485,4.465,1452399,641376
12944,2024,78,8,5338,3.629,1470778,661312
12945,2024,79,8,663,1.766,375415,197430
12946,2024,80,8,813,1.438,565540,307149
12947,2024,81,8,897,2.264,396168,218036
12948,2024,82,8,311,1.174,264924,135891
12949,2024,83,8,3499,3.157,1108364,743682
12950,2024,84,8,2917,5.129,568702,314424
12951,2024,85,8,398,0.563,706343,441153
12952,2024,86,8,410,0.935,438688,245247
12953,2024,87,8,671,1.802,372438,222826
12954,2024,88,8,760,2.119,358700,215468
12955,2024,89,8,974,2.917,333896,198598
12956,2024,90,8,315,2.249,140082,73620
12957,2024,91,8,3427,2.587,1324546,587710
12958,2024,92,8,4665,2.832,1647435,824372
12959,2024,93,8,9449,5.619,1681725,705282
12960,2024,94,8,4813,3.391,1419531,662168
12961,2024,95,8,5021,3.951,1270845,529926
12962,2016,01,9,1473,2.307,638425,308491
12963,2016,02,9,1073,2.001,536136,264180
12964,2016,03,9,970,2.858,339384,206980
12965,2016,04,9,706,4.343,162565,126760
12966,2016,05,9,637,4.514,141107,134647
12967,2016,06,9,3728,3.440,1083704,761857
12968,2016,07,9,637,1.959,325157,201264
12969,2016,08,9,687,2.495,275371,142010
12970,2016,09,9,375,2.450,153067,108589
12971,2016,10,9,500,1.619,308910,163064
12972,2016,11,9,793,2.155,368025,258453
12973,2016,12,9,577,2.070,278697,179901
12974,2016,13,9,6608,3.272,2019717,1009576
12975,2016,14,9,1945,2.804,693679,412038
12976,2016,15,9,169,1.158,145969,101070
12977,2016,16,9,665,1.882,353288,196145
12978,2016,17,9,1713,2.667,642191,427696
12979,2016,18,9,844,2.748,307110,177873
12980,2016,19,9,658,2.724,241535,153380
12981,2016,21,9,1121,2.102,533213,285326
12982,2016,22,9,873,1.458,598953,363788
12983,2016,23,9,152,1.272,119502,88330
12984,2016,24,9,619,1.492,414789,256942
12985,2016,25,9,1033,1.918,538549,277578
12986,2016,26,9,1469,2.892,508006,269062
12987,2016,27,9,1450,2.405,602825,292969
12988,2016,28,9,915,2.109,433929,213849
12989,2016,29,9,2056,2.264,908249,537671
12990,2016,2A,9,414,2.683,154303,116432
12991,2016,2B,9,408,2.316,176152,129422
12992,2016,30,9,1481,1.996,742006,419029
12993,2016,31,9,3480,2.581,1348183,703754
12994,2016,32,9,425,2.229,190664,109392
12995,2016,33,9,2928,1.869,1566679,843050
12996,2016,34,9,3387,2.991,1132481,707572
12997,2016,35,9,1734,1.649,1051779,538258
12998,2016,36,9,481,2.152,223505,138229
12999,2016,37,9,1298,2.141,606223,318933
13000,2016,38,9,2594,2.070,1252912,639743
13001,2016,39,9,633,2.430,260517,148337
13002,2016,40,9,1005,2.481,405010,252298
13003,2016,41,9,724,2.176,332769,182821
13004,2016,42,9,2068,2.714,761997,394202
13005,2016,43,9,547,2.406,227339,142111
13006,2016,44,9,3148,2.280,1380852,729714
13007,2016,45,9,1731,2.567,674330,341549
13008,2016,46,9,301,1.736,173347,117328
13009,2016,47,9,510,1.532,332833,184194
13010,2016,48,9,202,2.643,76422,60395
13011,2016,49,9,1386,1.709,810934,391283
13012,2016,50,9,821,1.647,498362,295248
13013,2016,51,9,1484,2.599,570883,292095
13014,2016,52,9,593,3.330,178084,100722
13015,2016,53,9,962,3.127,307688,155625
13016,2016,54,9,2721,3.708,733821,373165
13017,2016,55,9,605,3.200,189055,99550
13018,2016,56,9,1037,1.387,747548,459455
13019,2016,57,9,2529,2.419,1045271,510597
13020,2016,58,9,454,2.171,209161,141593
13021,2016,59,9,10404,3.996,2603723,1205062
13022,2016,60,9,1694,2.057,823542,369320
13023,2016,61,9,442,1.549,285308,164640
13024,2016,62,9,3808,2.589,1470725,708207
13025,2016,63,9,765,1.176,650700,382695
13026,2016,64,9,1604,2.380,673986,400053
13027,2016,65,9,450,1.975,227829,160809
13028,2016,66,9,1084,2.285,474369,346847
13029,2016,67,9,2227,1.986,1121407,546387
13030,2016,68,9,1374,1.801,762743,373686
13031,2016,69,9,6617,3.604,1835903,904462
13032,2016,70,9,387,1.631,237242,126631
13033,2016,71,9,1287,2.319,555023,309191
13034,2016,72,9,1114,1.963,567561,289447
13035,2016,73,9,1122,2.611,429681,341648
13036,2016,74,9,2664,3.324,801416,500698
13037,2016,75,9,9713,4.434,2190327,1374377
13038,2016,76,9,2823,2.248,1255755,634421
13039,2016,77,9,5788,4.141,1397665,604627
13040,2016,78,9,7198,5.027,1431808,629383
13041,2016,79,9,424,1.131,374743,192620
13042,2016,80,9,1498,2.615,572744,297094
13043,2016,81,9,546,1.413,386448,209380
13044,2016,82,9,261,1.016,256897,130059
13045,2016,83,9,3967,3.757,1055821,707520
13046,2016,84,9,1812,3.241,559014,298637
13047,2016,85,9,1177,1.755,670597,417192
13048,2016,86,9,927,2.126,436069,237993
13049,2016,87,9,514,1.371,374978,219170
13050,2016,88,9,1216,3.290,369641,212925
13051,2016,89,9,1108,3.254,340544,195822
13052,2016,90,9,343,2.380,144089,71929
13053,2016,91,9,3757,2.918,1287330,550895
13054,2016,92,9,3312,2.066,1603268,789809
13055,2016,93,9,8778,5.464,1606660,662466
13056,2016,94,9,4510,3.273,1378151,626297
13057,2016,95,9,4954,4.054,1221923,497749
13058,2017,01,9,1415,2.199,643350,313061
13059,2017,02,9,997,1.865,534490,265548
13060,2017,03,9,989,2.926,337988,207725
13061,2017,04,9,638,3.892,163915,127940
13062,2017,05,9,840,5.945,141284,135493
13063,2017,06,9,3197,2.951,1083310,766748
13064,2017,07,9,758,2.327,325712,203015
13065,2017,08,9,748,2.734,273579,142452
13066,2017,09,9,340,2.220,153153,109392
13067,2017,10,9,672,2.168,310020,164453
13068,2017,11,9,1040,2.809,370260,261180
13069,2017,12,9,659,2.360,279206,181053
13070,2017,13,9,6018,2.973,2024162,1021226
13071,2017,14,9,1977,2.849,694002,416115
13072,2017,15,9,208,1.433,145143,101363
13073,2017,16,9,569,1.615,352335,197059
13074,2017,17,9,1913,2.969,644303,431948
13075,2017,18,9,858,2.820,304256,178580
13076,2017,19,9,801,3.317,241464,154124
13077,2017,21,9,1218,2.282,533819,287831
13078,2017,22,9,987,1.648,598814,366683
13079,2017,23,9,193,1.627,118638,88506
13080,2017,24,9,578,1.397,413606,258732
13081,2017,25,9,1024,1.900,539067,279578
13082,2017,26,9,1382,2.702,511553,272494
13083,2017,27,9,1562,2.595,601843,295109
13084,2017,28,9,1117,2.578,433233,215350
13085,2017,29,9,2240,2.464,909028,542677
13086,2017,2A,9,332,2.111,157249,118848
13087,2017,2B,9,454,2.555,177689,130820
13088,2017,30,9,1319,1.772,744178,423840
13089,2017,31,9,3070,2.253,1362672,715532
13090,2017,32,9,443,2.318,191091,110358
13091,2017,33,9,3471,2.192,1583384,856616
13092,2017,34,9,3212,2.806,1144892,718743
13093,2017,35,9,2022,1.907,1060199,546440
13094,2017,36,9,555,2.497,222232,138634
13095,2017,37,9,1326,2.186,606511,321881
13096,2017,38,9,2696,2.142,1258722,646707
13097,2017,39,9,684,2.629,260188,149350
13098,2017,40,9,1076,2.641,407444,255992
13099,2017,41,9,799,2.407,331915,183643
13100,2017,42,9,1941,2.544,762941,396655
13101,2017,43,9,480,2.112,227283,142989
13102,2017,44,9,3134,2.247,1394909,740924
13103,2017,45,9,1769,2.609,678105,344708
13104,2017,46,9,486,2.796,173828,118075
13105,2017,47,9,423,1.271,332842,185343
13106,2017,48,9,148,1.932,76601,60898
13107,2017,49,9,1241,1.526,813493,394578
13108,2017,50,9,819,1.648,496883,297133
13109,2017,51,9,1524,2.679,568895,294041
13110,2017,52,9,560,3.188,175640,100650
13111,2017,53,9,961,3.126,307445,156662
13112,2017,54,9,2628,3.583,733481,375755
13113,2017,55,9,630,3.366,187187,99736
13114,2017,56,9,1211,1.613,750863,464186
13115,2017,57,9,2581,2.473,1043522,514328
13116,2017,58,9,396,1.911,207182,141642
13117,2017,59,9,10212,3.921,2604361,1214497
13118,2017,60,9,1869,2.267,824503,372778
13119,2017,61,9,491,1.733,283372,164926
13120,2017,62,9,3848,2.621,1468018,713245
13121,2017,63,9,878,1.343,653742,386425
13122,2017,64,9,1573,2.322,677309,404979
13123,2017,65,9,541,2.367,228530,161703
13124,2017,66,9,1008,2.125,474452,349914
13125,2017,67,9,1992,1.770,1125559,554075
13126,2017,68,9,1425,1.865,764030,376960
13127,2017,69,9,6225,3.377,1843319,914980
13128,2017,70,9,424,1.792,236659,127615
13129,2017,71,9,1240,2.240,553595,310391
13130,2017,72,9,976,1.723,566506,291039
13131,2017,73,9,1134,2.630,431174,345226
13132,2017,74,9,2924,3.622,807360,508229
13133,2017,75,9,10693,4.888,2187526,1382779
13134,2017,76,9,2610,2.081,1254378,640334
13135,2017,77,9,5853,4.169,1403997,612076
13136,2017,78,9,7511,5.222,1438266,637200
13137,2017,79,9,480,1.282,374351,193971
13138,2017,80,9,1820,3.179,572443,299211
13139,2017,81,9,510,1.315,387890,211038
13140,2017,82,9,292,1.130,258349,131300
13141,2017,83,9,4688,4.428,1058740,714503
13142,2017,84,9,1877,3.355,559479,301947
13143,2017,85,9,1248,1.848,675247,421680
13144,2017,86,9,1029,2.355,436876,240200
13145,2017,87,9,583,1.557,374426,219980
13146,2017,88,9,1266,3.443,367673,213629
13147,2017,89,9,1183,3.497,338291,196697
13148,2017,90,9,398,2.791,142622,72211
13149,2017,91,9,4200,3.240,1296130,558684
13150,2017,92,9,4196,2.607,1609306,796181
13151,2017,93,9,9237,5.691,1623111,671680
13152,2017,94,9,4920,3.545,1387926,633207
13153,2017,95,9,5490,4.468,1228618,504100
13154,2018,01,9,1198,1.850,647634,317983
13155,2018,02,9,1208,2.265,533316,266641
13156,2018,03,9,978,2.901,337171,208375
13157,2018,04,9,665,4.053,164068,129062
13158,2018,05,9,832,5.913,140698,136581
13159,2018,06,9,3374,3.106,1086219,772317
13160,2018,07,9,761,2.330,326606,204906
13161,2018,08,9,737,2.711,271845,143015
13162,2018,09,9,253,1.653,153066,110222
13163,2018,10,9,797,2.571,310020,165502
13164,2018,11,9,734,1.969,372806,263889
13165,2018,12,9,637,2.281,279274,182028
13166,2018,13,9,5582,2.744,2034357,1034043
13167,2018,14,9,1754,2.527,694056,419714
13168,2018,15,9,285,1.969,144765,101693
13169,2018,16,9,593,1.686,351778,198242
13170,2018,17,9,1897,2.932,646932,436869
13171,2018,18,9,905,2.983,303408,179125
13172,2018,19,9,674,2.802,240583,154657
13173,2018,21,9,1343,2.519,533220,290523
13174,2018,22,9,978,1.631,599584,369601
13175,2018,23,9,262,2.230,117503,88728
13176,2018,24,9,586,1.417,413418,260245
13177,2018,25,9,1326,2.449,541454,282056
13178,2018,26,9,1673,3.250,514732,275727
13179,2018,27,9,1270,2.117,599962,297286
13180,2018,28,9,1159,2.683,431997,216684
13181,2018,29,9,2400,2.632,911735,545808
13182,2018,2A,9,353,2.236,157853,120567
13183,2018,2B,9,350,1.937,180701,132077
13184,2018,30,9,1235,1.657,745458,428087
13185,2018,31,9,2953,2.139,1380672,728249
13186,2018,32,9,424,2.217,191283,111171
13187,2018,33,9,3301,2.061,1601845,872327
13188,2018,34,9,3383,2.918,1159220,729653
13189,2018,35,9,1960,1.833,1069228,554254
13190,2018,36,9,637,2.888,220595,138879
13191,2018,37,9,1045,1.719,607760,325172
13192,2018,38,9,2914,2.306,1263563,653289
13193,2018,39,9,761,2.930,259746,150169
13194,2018,40,9,829,2.020,410355,259512
13195,2018,41,9,761,2.304,330248,184614
13196,2018,42,9,1978,2.591,763441,399134
13197,2018,43,9,665,2.922,227552,143699
13198,2018,44,9,3044,2.155,1412502,752968
13199,2018,45,9,1715,2.526,678845,347107
13200,2018,46,9,454,2.610,173929,118998
13201,2018,47,9,489,1.473,331970,186511
13202,2018,48,9,114,1.490,76520,61340
13203,2018,49,9,1317,1.614,815883,397887
13204,2018,50,9,852,1.718,495983,298631
13205,2018,51,9,1613,2.842,567462,295611
13206,2018,52,9,666,3.826,174069,100617
13207,2018,53,9,922,3.002,307084,157552
13208,2018,54,9,2094,2.855,733469,378055
13209,2018,55,9,610,3.291,185355,99893
13210,2018,56,9,1261,1.670,754867,468872
13211,2018,57,9,2190,2.099,1043524,518772
13212,2018,58,9,361,1.754,205828,141623
13213,2018,59,9,10175,3.904,2606234,1224589
13214,2018,60,9,1758,2.125,827153,376185
13215,2018,61,9,611,2.170,281593,165463
13216,2018,62,9,3779,2.576,1466743,717901
13217,2018,63,9,1138,1.727,659048,389711
13218,2018,64,9,1476,2.171,679810,409790
13219,2018,65,9,510,2.225,229191,162729
13220,2018,66,9,928,1.948,476357,352742
13221,2018,67,9,1926,1.699,1133552,561562
13222,2018,68,9,1313,1.716,764981,380238
13223,2018,69,9,6309,3.393,1859524,926576
13224,2018,70,9,427,1.809,236018,128333
13225,2018,71,9,1167,2.113,552185,311499
13226,2018,72,9,1069,1.889,565963,292628
13227,2018,73,9,1560,3.597,433724,349226
13228,2018,74,9,3028,3.708,816699,517217
13229,2018,75,9,10538,4.844,2175601,1386846
13230,2018,76,9,2828,2.252,1255883,645786
13231,2018,77,9,6273,4.441,1412516,619784
13232,2018,78,9,7187,4.986,1441398,643946
13233,2018,79,9,509,1.358,374799,195051
13234,2018,80,9,1756,3.077,570662,301740
13235,2018,81,9,570,1.467,388596,212905
13236,2018,82,9,356,1.374,259124,132603
13237,2018,83,9,4204,3.937,1067697,722128
13238,2018,84,9,1896,3.387,559793,305436
13239,2018,85,9,1028,1.512,679991,426426
13240,2018,86,9,1089,2.489,437586,241951
13241,2018,87,9,610,1.635,373199,220762
13242,2018,88,9,1036,2.830,366112,214363
13243,2018,89,9,1254,3.716,337504,197683
13244,2018,90,9,483,3.405,141852,72929
13245,2018,91,9,4488,3.461,1296641,564587
13246,2018,92,9,4004,2.473,1619120,801737
13247,2018,93,9,8858,5.425,1632677,679663
13248,2018,94,9,4990,3.572,1396913,640016
13249,2018,95,9,5066,4.090,1238581,510302
13250,2019,01,9,1302,1.996,652432,321432
13251,2019,02,9,1297,2.441,531345,266922
13252,2019,03,9,744,2.214,335975,208863
13253,2019,04,9,733,4.461,164308,129690
13254,2019,05,9,624,4.419,141220,137644
13255,2019,06,9,3347,3.059,1094283,778291
13256,2019,07,9,870,2.650,328278,206435
13257,2019,08,9,773,2.857,270582,142983
13258,2019,09,9,270,1.761,153287,110526
13259,2019,10,9,635,2.047,310242,166101
13260,2019,11,9,841,2.248,374070,265167
13261,2019,12,9,613,2.192,279595,182769
13262,2019,13,9,5221,2.555,2043110,1044973
13263,2019,14,9,1369,1.970,694905,422082
13264,2019,15,9,177,1.223,144692,101953
13265,2019,16,9,633,1.798,352015,198920
13266,2019,17,9,2095,3.216,651358,440935
13267,2019,18,9,711,2.352,302306,179430
13268,2019,19,9,760,3.166,240073,155041
13269,2019,21,9,1165,2.181,534124,292479
13270,2019,22,9,1021,1.700,600582,371643
13271,2019,23,9,219,1.878,116617,88646
13272,2019,24,9,643,1.556,413223,261104
13273,2019,25,9,1282,2.357,543974,283778
13274,2019,26,9,1212,2.345,516762,277777
13275,2019,27,9,1179,1.967,599507,298148
13276,2019,28,9,964,2.234,431575,217440
13277,2019,29,9,2258,2.468,915090,549039
13278,2019,2A,9,305,1.924,158507,122005
13279,2019,2B,9,400,2.199,181933,133540
13280,2019,30,9,1278,1.708,748437,431684
13281,2019,31,9,2352,1.680,1400039,740546
13282,2019,32,9,399,2.085,191377,111536
13283,2019,33,9,3183,1.960,1623749,886986
13284,2019,34,9,3629,3.087,1175623,739737
13285,2019,35,9,1789,1.657,1079498,561343
13286,2019,36,9,484,2.207,219316,138826
13287,2019,37,9,817,1.339,610079,328095
13288,2019,38,9,3059,2.406,1271166,659031
13289,2019,39,9,661,2.550,259199,150475
13290,2019,40,9,686,1.658,413690,262370
13291,2019,41,9,857,2.601,329470,185077
13292,2019,42,9,1792,2.341,765634,401112
13293,2019,43,9,821,3.608,227570,143916
13294,2019,44,9,2762,1.932,1429272,764010
13295,2019,45,9,1344,1.975,680434,348977
13296,2019,46,9,437,2.510,174094,119499
13297,2019,47,9,475,1.434,331271,187058
13298,2019,48,9,169,2.206,76604,61547
13299,2019,49,9,1254,1.532,818273,400508
13300,2019,50,9,991,2.002,495045,299656
13301,2019,51,9,1534,2.706,566855,297288
13302,2019,52,9,680,3.942,172512,100382
13303,2019,53,9,832,2.710,307062,158083
13304,2019,54,9,1886,2.570,733760,379680
13305,2019,55,9,604,3.281,184083,99834
13306,2019,56,9,1194,1.572,759684,472749
13307,2019,57,9,2096,2.003,1046543,523268
13308,2019,58,9,316,1.546,204452,141411
13309,2019,59,9,9369,3.592,2608346,1232504
13310,2019,60,9,1814,2.187,829419,378048
13311,2019,61,9,502,1.793,279942,165100
13312,2019,62,9,3888,2.653,1465278,720800
13313,2019,63,9,995,1.503,662152,392038
13314,2019,64,9,1180,1.729,682621,413357
13315,2019,65,9,562,2.448,229567,163634
13316,2019,66,9,877,1.827,479979,355661
13317,2019,67,9,1773,1.555,1140057,567991
13318,2019,68,9,1324,1.726,767086,382805
13319,2019,69,9,6505,3.468,1875747,937544
13320,2019,70,9,423,1.798,235313,128450
13321,2019,71,9,1162,2.107,551493,311966
13322,2019,72,9,924,1.631,566412,293561
13323,2019,73,9,1126,2.580,436434,352254
13324,2019,74,9,3317,4.015,826094,525404
13325,2019,75,9,9446,4.362,2165423,1389375
13326,2019,76,9,3007,2.395,1255633,649681
13327,2019,77,9,5614,3.950,1421197,626435
13328,2019,78,9,6181,4.268,1448207,649383
13329,2019,79,9,567,1.512,374878,195568
13330,2019,80,9,2001,3.507,570559,303449
13331,2019,81,9,638,1.637,389844,214423
13332,2019,82,9,443,1.699,260669,133522
13333,2019,83,9,4258,3.955,1076711,729223
13334,2019,84,9,1672,2.978,561469,308505
13335,2019,85,9,1074,1.567,685442,430815
13336,2019,86,9,1049,2.393,438435,242907
13337,2019,87,9,571,1.533,372359,221194
13338,2019,88,9,907,2.488,364499,214287
13339,2019,89,9,1197,3.566,335707,197718
13340,2019,90,9,327,2.314,141318,73180
13341,2019,91,9,4043,3.106,1301659,570417
13342,2019,92,9,3825,2.355,1624357,807711
13343,2019,93,9,9114,5.541,1644903,687238
13344,2019,94,9,4898,3.481,1407124,647289
13345,2019,95,9,4621,3.698,1249674,517063
13346,2020,01,9,999,1.519,657856,325431
13347,2020,02,9,959,1.812,529374,267555
13348,2020,03,9,660,1.966,335628,209251
13349,2020,04,9,587,3.548,165451,130500
13350,2020,05,9,608,4.324,140605,138751
13351,2020,06,9,2708,2.468,1097410,783398
13352,2020,07,9,686,2.083,329325,207922
13353,2020,08,9,536,1.987,269701,143402
13354,2020,09,9,276,1.793,153954,110875
13355,2020,10,9,590,1.894,311435,166928
13356,2020,11,9,657,1.751,375217,266877
13357,2020,12,9,443,1.585,279554,183702
13358,2020,13,9,3930,1.919,2048070,1055315
13359,2020,14,9,1531,2.195,697547,426069
13360,2020,15,9,196,1.358,144379,102234
13361,2020,16,9,486,1.382,351718,199746
13362,2020,17,9,1624,2.477,655709,445578
13363,2020,18,9,440,1.462,300933,179389
13364,2020,19,9,658,2.751,239190,155575
13365,2020,21,9,988,1.846,535078,294776
13366,2020,22,9,841,1.393,603640,373909
13367,2020,23,9,142,1.224,115995,88769
13368,2020,24,9,542,1.313,412807,262321
13369,2020,25,9,1032,1.893,545209,285770
13370,2020,26,9,1113,2.150,517709,279948
13371,2020,27,9,1047,1.746,599668,299419
13372,2020,28,9,799,1.852,431443,218433
13373,2020,29,9,1880,2.050,917179,552465
13374,2020,2A,9,289,1.797,160814,123650
13375,2020,2B,9,282,1.542,182887,135125
13376,2020,30,9,1152,1.533,751457,435785
13377,2020,31,9,1732,1.223,1415757,754396
13378,2020,32,9,284,1.481,191819,112134
13379,2020,33,9,2039,1.246,1636391,900198
13380,2020,34,9,2790,2.347,1188973,750002
13381,2020,35,9,1670,1.534,1088855,568308
13382,2020,36,9,322,1.472,218707,138959
13383,2020,37,9,605,0.988,612119,330454
13384,2020,38,9,2481,1.942,1277513,665362
13385,2020,39,9,480,1.855,258798,151009
13386,2020,40,9,634,1.516,418122,265930
13387,2020,41,9,444,1.348,329357,185591
13388,2020,42,9,1442,1.876,768508,403254
13389,2020,43,9,881,3.873,227489,144442
13390,2020,44,9,2177,1.506,1445171,776207
13391,2020,45,9,1331,1.951,682304,351028
13392,2020,46,9,447,2.559,174670,120123
13393,2020,47,9,358,1.082,330844,188120
13394,2020,48,9,152,1.983,76633,61734
13395,2020,49,9,917,1.117,820713,403157
13396,2020,50,9,612,1.236,495093,301071
13397,2020,51,9,1071,1.890,566659,299421
13398,2020,52,9,465,2.707,171798,100520
13399,2020,53,9,641,2.091,306538,158874
13400,2020,54,9,1278,1.744,732590,381849
13401,2020,55,9,429,2.344,183001,100007
13402,2020,56,9,1135,1.485,764161,476941
13403,2020,57,9,1586,1.512,1049155,527832
13404,2020,58,9,390,1.924,202670,141219
13405,2020,59,9,6059,2.323,2607746,1241241
13406,2020,60,9,1636,1.972,829699,380003
13407,2020,61,9,415,1.490,278475,164988
13408,2020,62,9,3125,2.137,1462167,724156
13409,2020,63,9,886,1.339,661852,394760
13410,2020,64,9,901,1.311,687240,417293
13411,2020,65,9,473,2.058,229788,164545
13412,2020,66,9,741,1.535,482765,359151
13413,2020,67,9,1280,1.115,1148073,575001
13414,2020,68,9,1167,1.520,767842,386082
13415,2020,69,9,3849,2.044,1883437,949531
13416,2020,70,9,339,1.445,234601,128855
13417,2020,71,9,979,1.777,551063,312880
13418,2020,72,9,720,1.270,566993,294778
13419,2020,73,9,904,2.056,439750,355575
13420,2020,74,9,2976,3.563,835206,533337
13421,2020,75,9,6643,3.096,2145906,1393800
13422,2020,76,9,1785,1.423,1254739,653680
13423,2020,77,9,3932,2.752,1428636,634163
13424,2020,78,9,3480,2.400,1449723,654741
13425,2020,79,9,382,1.020,374481,196421
